"Name_val","Location_val","InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","HistoryPlanningList_HistoryPlanning","MinimumSustainingRate_val","MaximumProductionRate_val","Rate185_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-26cf131ba94006ba38919a6da0415c3871931fd6","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-fc0f7ac9bbe6ba705413b20660cf10445174b1bd","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-7-5bb74d6b5599dbf425215dff1b643b8c5bd4c67c"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-0683eb0a06ca7f7d5938be8f434dd6117d06fe3e","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-3c71d130e106a8805387e888be0aa97549ca3124","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-8-4c83cc6c66bb63a5baf65af6f7ab1c931315f700"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-17a35dff1f1c40baa16ba4505413027ef34174a6","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-1481c840da3f0aa130c6ddd3b94426cca0676024","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-9-9c00acf23a6a6cdd5287242b8b068f405881f4dd"
"Booz Allen Hamilton Inc.","McLean, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-3b1183a2d257992036a28f117ddeed936833407c","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-95cf374ec7c83df4f7bd346fa7e48ce99da63ccf","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-10-f7e8ab6dbc638b3fbe743a799efa95febf896933"
"CA, INC","Herndon, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-b60dda894eb3d13fe311aac106a39d5b58ab7742","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-0dc2554a4855954e9a6abed9fe4d15354ca41c9e","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-0-ccac45393762b999562cc08fcdc7cffe67273f53"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-1-9ee0adf688227901a816c952bf9eb20c3c6f2b68","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-680c0870a3b31d8f2e743b9169aca560fd1379f9","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-0-ccac45393762b999562cc08fcdc7cffe67273f53"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-8eb2251f34fc30f056161e85f26423f1e8bb9dff","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-015bcd2723fc6840858e79e2cd19bfab78bde080","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-1-80c75c803765438267c1e4c69cc0d211bd48f7c2"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-02074dfc299f7c4ffb32235acd6071b3ba408271","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-33eb3499fa8246d4d9357d46657437d13b1359a6","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-2-7434f63ddd2c7943fa4dae70e5f946c4308a93ef"
"World Wide Technology","Maryland Heights, MO","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-85daab0176ea4a932227e1bc9215a908e1b2a74c","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-3b3926c998d4a7c4f4ca9f10067493896fb1150e","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-3-213de812c653430ad3098194412f6f3095c944fb"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-c7cfd5e2d773dd0a153edf0d26cb5b1d75824b8c","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-bc9ba6980a797df34fe34e5562de766cecc4d9ee","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-4-643cdb54b5fcfa1090e55147ed90aefe2e5008a8"
"World Wide Technology","Maryland Heights, MO","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-9644e752962ac15864b6de3c0f99c83dcc50cd10","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-361fc80a863bcdc2b577250149f56cad470829fe","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-5-78f841dbbc981487800f50590db1b77e233102f9"
"Iron Bow Technologies","Chantilly, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-1-bcaab26672e9a0c7de4cf890b7cbb2a30cd826a5","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-235d6187e71cf2484a189ac66d2c15af7f70059b","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-5-78f841dbbc981487800f50590db1b77e233102f9"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-2-40a3a050abc888f85be60b603d8295067da41cef","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-11ac6433b8b161f11eed9a751d9ead7c2d6ab36d","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-5-78f841dbbc981487800f50590db1b77e233102f9"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-b096c21971efe4f8cbd18310931141b501b013b7","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-591152604bd3ee0d5a5b341d148f8c0b86310e93","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-6-b94901679b5afa8704688fbf990694b7eb6fd8d8"
"ISEC Engineering Support","Ft. Huachuca, AZ","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-bcd069b164bb1fa6a876cfe63a2298fa1385b452","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-968855ea09a2c0c68a271845809e0bc05069d28e","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-7-2d144b6e2afe9b820ee545c406a9d8a87c9f3211"
"KT Increment 1 Modernization","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-1-e062b37c9b9b3f9f943573a5288ffb115a9a35a8","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-4bb6a2f2e70a1fe349e84e32f8621e1e0731b256","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-7-2d144b6e2afe9b820ee545c406a9d8a87c9f3211"
"1st SIG Logistic Spt","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-2-df54e8ee8fb6a1eef372c3c5f91f381c28ba23a6","","","","571239ea242e1e673bae4fee7eb23020af5fa084-2-9519fd62931b9d2ec23d8c79340a2cee4030af1e","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-7-2d144b6e2afe9b820ee545c406a9d8a87c9f3211"
"PM Spt SETA Savantage","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-3-c632f4faa883d92fbef7297fb83df882d310efd3","","","","571239ea242e1e673bae4fee7eb23020af5fa084-3-168342fdc3f411549ed00e9dd3b7be68eb9840c0","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-7-2d144b6e2afe9b820ee545c406a9d8a87c9f3211"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-4-5e8c0012be88e3b021050f3f1dbce733705f2cda","","","","571239ea242e1e673bae4fee7eb23020af5fa084-4-00c2a880cc591db675c7ab20bf8879a5250cf7ec","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-7-2d144b6e2afe9b820ee545c406a9d8a87c9f3211"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-5d1e0a38637ae6fab3566c47cda25da8bb1bfc1c","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-ec98aefe3fb22cecde586f90749028e5738bca28","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-8-718ef9c0741ecb2c88211807eee51659ff372c23"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-6b975504833ff94347f518ce806decbc88ffaa53","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-53320061ade3487c145d95f8ac8fd713d6392de4","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-9-bbbd51262a0df0f909671776708af1f8c16cbafd"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-9103d00a8a2778f197e8ae3df4ccc2d1c5923b52","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-5ff1a70089132f491bf4a89f4077cb6f5dbcdc87","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-10-97b0d5b44f5506040baeb99070b0927247f0ec6d"
"SAIC","McLean, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-1f004db87f9d33aa17acdc78c603f290509b77a5","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-c1dbd0561802d11b7ed49dc2df90a11b5c0a1fd6","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-0-e792629eb1ae9fb54c898624766363e574954245"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-1-2bc2a698645ae920c444a8ed6e9d8aba15bd4753","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-6be1470655f7a9489208b7de9553800c0f093387","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-0-e792629eb1ae9fb54c898624766363e574954245"
"Dell Marketing, LP","Round Rock, TX","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-e09453e0225e27539fa3982a1058b19ae4d32fd0","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-77702bc09d5f07a90c3ff329d40fe5865923bf3e","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-1-0bf580d8bbb37fc7919d0192ab9a5b4804f3ffcf"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-1-0e38e9816793569c05716e003f4799529fa4c172","","","","571239ea242e1e673bae4fee7eb23020af5fa084-1-12d4dde93e63453945bb337a615bd96f66154e8c","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-1-0bf580d8bbb37fc7919d0192ab9a5b4804f3ffcf"
"World Wide Technology","Maryland Heights, MO","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-571239ea242e1e673bae4fee7eb23020af5fa084-0-be0b5a657f581ba43cc38d35b7e1061cd1fd044f","","","","571239ea242e1e673bae4fee7eb23020af5fa084-0-7c92cd2d2f877e92196ea74842435c84a73b7c53","571239ea242e1e673bae4fee7eb23020af5fa084","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","571239ea242e1e673bae4fee7eb23020af5fa084-2-c7b54f4f0f546b181cf391718037656ba11c0e3f"
